Time,Open,High,Low,Close,Volume,VWAP
2020-07-09 09:11:00,3.42,3.44,3.4,3.41,163.0,3.573003
2020-07-09 09:12:00,3.37,3.38,3.37,3.38,4.0,3.572972
2020-07-09 09:13:00,3.39,3.39,3.32,3.32,76.0,3.5723540000000003
2020-07-09 09:14:00,3.31,3.33,3.31,3.32,55.0,3.5718099999999997
2020-07-09 09:15:00,3.4,3.42,3.4,3.41,26.0,3.5716370000000004
2020-07-09 09:16:00,3.39,3.41,3.35,3.36,79.0,3.5710480000000002
2020-07-09 09:18:00,3.4,3.4,3.39,3.4,42.0,3.570764
2020-07-09 09:19:00,3.44,3.47,3.44,3.46,46.0,3.5705440000000004
2020-07-09 09:21:00,3.41,3.41,3.37,3.41,28.0,3.570353
2020-07-09 09:22:00,3.42,3.42,3.39,3.42,34.0,3.5701160000000005
2020-07-09 09:23:00,3.44,3.52,3.44,3.52,42.0,3.569981
2020-07-09 09:24:00,3.51,3.51,3.45,3.47,70.0,3.569695
2020-07-09 09:25:00,3.49,3.5,3.49,3.49,6.0,3.5696779999999997
2020-07-09 09:26:00,3.49,3.49,3.39,3.39,77.0,3.569207
2020-07-09 09:27:00,3.37,3.37,3.32,3.33,128.0,3.5680379999999996
2020-07-09 09:28:00,3.33,3.37,3.33,3.37,13.0,3.567936
2020-07-09 09:29:00,3.39,3.39,3.36,3.36,35.0,3.567672
2020-07-09 09:30:00,3.37,3.37,3.37,3.37,1.0,3.5676650000000003
2020-07-09 09:31:00,3.4,3.4,3.32,3.33,19.0,3.5674930000000002
2020-07-09 09:32:00,3.34,3.35,3.32,3.35,21.0,3.567304
2020-07-09 09:33:00,3.3,3.31,3.3,3.31,33.0,3.566967
2020-07-09 09:34:00,3.35,3.35,3.35,3.35,1.0,3.5669589999999998
2020-07-09 09:35:00,3.35,3.4,3.31,3.4,17.0,3.566836
2020-07-09 09:36:00,3.47,3.48,3.45,3.48,40.0,3.5666889999999998
2020-07-09 09:37:00,3.4,3.4,3.38,3.38,16.0,3.566582
2020-07-09 09:38:00,3.41,3.41,3.38,3.38,4.0,3.566555
2020-07-09 09:39:00,3.37,3.37,3.37,3.37,2.0,3.5665400000000003
2020-07-09 09:40:00,3.39,3.5,3.39,3.47,46.0,3.566386
2020-07-09 09:41:00,3.44,3.44,3.44,3.44,57.0,3.5661099999999997
2020-07-09 09:42:00,3.4,3.4,3.4,3.4,1.0,3.566104
2020-07-09 09:43:00,3.41,3.41,3.41,3.41,1.0,3.566098
2020-07-09 09:44:00,3.45,3.45,3.4,3.4,2.0,3.5660870000000005
2020-07-09 09:45:00,3.41,3.41,3.41,3.41,2.0,3.566075
2020-07-09 09:46:00,3.51,3.56,3.48,3.53,160.0,3.5658769999999995
2020-07-09 09:47:00,3.56,3.59,3.56,3.58,59.0,3.5659110000000003
2020-07-09 09:48:00,3.57,3.58,3.54,3.54,12.0,3.5659120000000004
2020-07-09 09:49:00,3.57,3.57,3.55,3.55,4.0,3.5659120000000004
2020-07-09 09:50:00,3.55,3.55,3.55,3.55,2.0,3.5659110000000003
2020-07-09 09:51:00,3.57,3.57,3.45,3.49,193.0,3.5656769999999995
2020-07-09 09:52:00,3.5,3.5,3.5,3.5,3.0,3.56567
2020-07-09 09:53:00,3.5,3.5,3.48,3.48,13.0,3.56563
2020-07-09 09:54:00,3.5,3.52,3.49,3.49,23.0,3.565573
2020-07-09 09:55:00,3.5,3.52,3.45,3.45,12.0,3.565544
2020-07-09 09:56:00,3.47,3.47,3.47,3.47,1.0,3.5655410000000005
2020-07-09 09:57:00,3.49,3.49,3.49,3.49,1.0,3.5655379999999997
2020-07-09 09:59:00,3.55,3.55,3.55,3.55,2.0,3.5655370000000004
2020-07-09 10:00:00,3.55,3.55,3.47,3.53,57.0,3.5654239999999997
2020-07-09 10:01:00,3.58,3.69,3.58,3.69,60.0,3.565605
2020-07-09 10:02:00,3.66,3.66,3.66,3.66,10.0,3.56564
2020-07-09 10:03:00,3.69,3.75,3.69,3.75,5.0,3.565671
2020-07-09 10:04:00,3.73,3.73,3.66,3.66,219.0,3.566754
2020-07-09 10:05:00,3.68,3.68,3.6,3.6,102.0,3.56699
2020-07-09 10:06:00,3.61,3.68,3.61,3.68,23.0,3.5670339999999996
2020-07-09 10:07:00,3.66,3.67,3.66,3.67,20.0,3.567103
2020-07-09 10:08:00,3.66,3.7,3.66,3.69,88.0,3.567528
2020-07-09 10:09:00,3.7,3.73,3.68,3.72,10.0,3.5675830000000004
2020-07-09 10:10:00,3.72,3.78,3.72,3.77,33.0,3.5678050000000003
2020-07-09 10:11:00,3.76,3.76,3.69,3.69,34.0,3.567971
2020-07-09 10:13:00,3.75,3.75,3.73,3.74,657.0,3.571794
2020-07-09 10:14:00,3.73,3.76,3.73,3.74,3.0,3.5718120000000004
2020-07-09 10:15:00,3.78,3.84,3.78,3.83,90.0,3.57265
2020-07-09 10:16:00,3.8,3.8,3.79,3.79,54.0,3.573087
2020-07-09 10:17:00,3.81,3.83,3.81,3.83,11.0,3.573181
2020-07-09 10:18:00,3.79,3.79,3.76,3.76,5.0,3.5732169999999996
2020-07-09 10:19:00,3.74,3.74,3.74,3.74,28.0,3.5733839999999994
2020-07-09 10:20:00,3.72,3.72,3.69,3.7,115.0,3.5739089999999996
2020-07-09 10:21:00,3.69,3.7,3.66,3.67,50.0,3.5741080000000003
2020-07-09 10:22:00,3.68,3.68,3.65,3.65,74.0,3.574381
2020-07-09 10:23:00,3.63,3.65,3.61,3.65,40.0,3.5744830000000003
2020-07-09 10:24:00,3.66,3.69,3.65,3.68,36.0,3.57462
2020-07-09 10:25:00,3.7,3.7,3.67,3.67,18.0,3.5746879999999996
2020-07-09 10:26:00,3.68,3.68,3.68,3.68,1.0,3.5746910000000005
2020-07-09 10:27:00,3.69,3.69,3.69,3.69,76.0,3.5749989999999996
2020-07-09 10:28:00,3.73,3.73,3.71,3.72,53.0,3.575269
2020-07-09 10:29:00,3.72,3.72,3.67,3.72,55.0,3.575508
2020-07-09 10:30:00,3.75,3.76,3.74,3.76,13.0,3.575587
2020-07-09 10:31:00,3.75,3.75,3.7,3.7,50.0,3.5758550000000002
2020-07-09 10:33:00,3.72,3.72,3.72,3.72,28.0,3.575996
2020-07-09 10:34:00,3.73,3.75,3.73,3.73,105.0,3.576564
